Temperature,Target_Temperature,ADC_Value,Voltage,Time,FSM_State_Index,Heater_Currently_On
143123,150,2807,2262,205389,4,1
143171,150,2806,2261,205660,4,1
143366,150,2802,2258,205931,4,1
143366,150,2802,2258,206202,4,1
143560,150,2798,2254,206473,4,1
143900,150,2791,2249,206744,4,1
143851,150,2792,2249,207015,4,1
143900,150,2791,2249,207286,4,1
144529,150,2778,2238,207557,4,1
144433,150,2780,2240,207828,4,1
144675,150,2775,2236,208099,4,1
144820,150,2772,2233,208370,4,1
144965,150,2769,2231,208641,4,1
145399,150,2760,2224,208912,4,1
145737,150,2753,2218,209183,4,1
145737,150,2753,2218,209454,4,1
145785,150,2752,2217,209725,4,1
145929,150,2749,2215,209996,4,1
146459,150,2738,2206,210267,4,1
146459,150,2738,2206,210538,4,1
146699,150,2733,2202,210809,4,1
147131,150,2724,2195,211080,4,1
147083,150,2725,2195,211351,4,1
147227,150,2722,2193,211622,4,1
147179,150,2723,2194,211893,4,1
147706,150,2712,2185,212164,4,1
147706,150,2712,2185,212435,4,1
147946,150,2707,2181,212706,4,1
148377,150,2698,2174,212977,4,1
148472,150,2696,2172,213248,4,1
148664,150,2692,2169,213519,4,1
148616,150,2693,2170,213790,4,1
149046,150,2684,2162,214061,4,0
148998,150,2685,2163,214332,4,1
149428,150,2676,2156,214603,4,0
149475,150,2675,2155,214874,4,0
149857,150,2667,2149,215145,4,0
150238,150,2659,2142,215416,5,0
150047,150,2663,2146,215687,5,0
150286,150,2658,2141,215958,5,0
150571,150,2652,2137,216229,5,0
150714,150,2649,2134,216500,5,0
151000,150,2643,2129,216771,5,0
151047,150,2642,2129,217042,5,0
151332,150,2636,2124,217313,5,0
151570,150,2631,2120,217584,5,0
151523,150,2632,2121,217855,5,0
151950,150,2623,2113,218126,5,0
151998,150,2622,2112,218397,5,0
152425,150,2613,2105,218668,5,0
152187,150,2618,2109,218939,5,0
152615,150,2609,2102,219210,5,0
152662,150,2608,2101,219481,5,0
152709,150,2607,2100,219752,5,0
153136,150,2598,2093,220023,5,0
153184,150,2597,2092,220294,5,0
153421,150,2592,2088,220565,5,0
153515,150,2590,2087,220836,5,0
153658,150,2587,2084,221107,5,0
153894,150,2582,2080,221378,5,0
153752,150,2585,2083,221649,5,0
154226,150,2575,2075,221920,5,0
154321,150,2573,2073,222191,5,0
154557,150,2568,2069,222462,5,0
154747,150,2564,2066,222733,5,0
154889,150,2561,2063,223004,5,0
154841,150,2562,2064,223275,5,0
155031,150,2558,2061,223546,5,0
155031,150,2558,2061,223817,5,0
155456,150,2549,2054,224088,5,0
155409,150,2550,2054,224359,5,0
155551,150,2547,2052,224630,5,0
155882,150,2540,2046,224901,5,0
155929,150,2539,2046,225172,5,0
156024,150,2537,2044,225443,5,0
156166,150,2534,2042,225714,5,0
156355,150,2530,2038,225985,5,0
156260,150,2532,2040,226256,5,0
156686,150,2523,2033,226527,5,0
156638,150,2524,2033,226798,5,0
156875,150,2519,2029,227069,5,0
156969,150,2517,2028,227340,5,0
157016,150,2516,2027,227611,5,0
157158,150,2513,2025,227882,5,0
157442,150,2507,2020,228153,5,0
157347,150,2509,2021,228424,5,0
157583,150,2504,2017,228695,5,0
157583,150,2504,2017,228966,5,0
157678,150,2502,2016,229237,5,0
157772,150,2500,2014,229508,5,0
157914,150,2497,2012,229779,5,0
157961,150,2496,2011,230050,5,0
158056,150,2494,2009,230321,5,0
158150,150,2492,2008,230592,5,0
158103,150,2493,2009,230863,5,0
158198,150,2491,2007,231134,5,0
158387,150,2487,2004,231405,5,0
158339,150,2488,2004,231676,5,0
158623,150,2482,2000,231947,5,0
158670,150,2481,1999,232218,5,0
158765,150,2479,1997,232489,5,0
158765,150,2479,1997,232760,5,0
158812,150,2478,1996,233031,5,0
158954,150,2475,1994,233302,5,0
158859,150,2477,1996,233573,5,0
159001,150,2474,1993,233844,5,0
159095,150,2472,1992,234115,5,0
159095,150,2472,1992,234386,5,0
159237,150,2469,1989,234657,5,0
159237,150,2469,1989,234928,5,0
159332,150,2467,1988,235199,5,0
159615,200,2461,1983,235470,6,1
159473,200,2464,1985,235741,6,1
159662,200,2460,1982,236012,6,1
159662,200,2460,1982,236283,6,1
159473,200,2464,1985,236554,6,1
159710,200,2459,1981,236825,6,1
159662,200,2460,1982,237096,6,1
159568,200,2462,1984,237367,6,1
159804,200,2457,1980,237638,6,1
159757,200,2458,1980,237909,6,1
159946,200,2454,1977,238180,6,1
159946,200,2454,1977,238451,6,1
159946,200,2454,1977,238722,6,1
159993,200,2453,1976,238993,6,1
159993,200,2453,1976,239264,6,1
159993,200,2453,1976,239535,6,1
159993,200,2453,1976,239806,6,1
160040,200,2452,1975,240077,6,1
160182,200,2449,1973,240348,6,1
160324,200,2446,1971,240619,6,1
160277,200,2447,1971,240890,6,1
160560,200,2441,1967,241161,6,1
160419,200,2444,1969,241432,6,1
160466,200,2443,1968,241703,6,1
160560,200,2441,1967,241974,6,1
160560,200,2441,1967,242245,6,1
160560,200,2441,1967,242516,6,1
160560,200,2441,1967,242787,6,1
160560,200,2441,1967,243058,6,1
160797,200,2436,1963,243329,6,1
160655,200,2439,1965,243600,6,1
160844,200,2435,1962,243871,6,1
160750,200,2437,1963,244142,6,1
160797,200,2436,1963,244413,6,1
160797,200,2436,1963,244684,6,1
160844,200,2435,1962,244955,6,1
161080,200,2430,1958,245226,6,1
161080,200,2430,1958,245497,6,1
161128,200,2429,1957,245768,6,1
161222,200,2427,1955,246039,6,1
161222,200,2427,1955,246310,6,1
161128,200,2429,1957,246581,6,1
161128,200,2429,1957,246852,6,1
161553,200,2420,1950,247123,6,1
161506,200,2421,1950,247394,6,1
161506,200,2421,1950,247665,6,1
161601,200,2419,1949,247936,6,1
161743,200,2416,1946,248207,6,1
161743,200,2416,1946,248478,6,1
161743,200,2416,1946,248749,6,1
161932,200,2412,1943,249020,6,1
161979,200,2411,1942,249291,6,1
161979,200,2411,1942,249562,6,1
162168,200,2407,1939,249833,6,1
161979,200,2411,1942,250104,6,1
162121,200,2408,1940,250375,6,1
162358,200,2403,1936,250646,6,1
162168,200,2407,1939,250917,6,1
162405,200,2402,1935,251188,6,1
162405,200,2402,1935,251459,6,1
162594,200,2398,1932,251730,6,1
162642,200,2397,1931,252001,6,1
162689,200,2396,1930,252272,6,1
162784,200,2394,1929,252543,6,1
162831,200,2393,1928,252814,6,1
162926,200,2391,1926,253085,6,1
163068,200,2388,1924,253356,6,1
163068,200,2388,1924,253627,6,1
163257,200,2384,1921,253898,6,1
163305,200,2383,1920,254169,6,1
163542,200,2378,1916,254440,6,1
163447,200,2380,1917,254711,6,1
163589,200,2377,1915,254982,6,1
163542,200,2378,1916,255253,6,1
163731,200,2374,1913,255524,6,1
163779,200,2373,1912,255795,6,1
164063,200,2367,1907,256066,6,1
164063,200,2367,1907,256337,6,1
163873,200,2371,1910,256608,6,1
164205,200,2364,1905,256879,6,1
164443,200,2359,1901,257150,6,1
164490,200,2358,1900,257421,6,1
164537,200,2357,1899,257692,6,1
164632,200,2355,1897,257963,6,1
164585,200,2356,1898,258234,6,1
164775,200,2352,1895,258505,6,1
165012,200,2347,1891,258776,6,1
165012,200,2347,1891,259047,6,1
165155,200,2344,1888,259318,6,1
165155,200,2344,1888,259589,6,1
165487,200,2337,1883,259860,6,1
165487,200,2337,1883,260131,6,1
165535,200,2336,1882,260402,6,1
165582,200,2335,1881,260673,6,1
165725,200,2332,1879,260944,6,1
165820,200,2330,1877,261215,6,1
165630,200,2334,1880,261486,6,1
166010,200,2326,1874,261757,6,1
166105,200,2324,1872,262028,6,1
166200,200,2322,1871,262299,6,1
166438,200,2317,1867,262570,6,1
166438,200,2317,1867,262841,6,1
166533,200,2315,1865,263112,6,1
166676,200,2312,1863,263383,6,1
166724,200,2311,1862,263654,6,1
166771,200,2310,1861,263925,6,1
167010,200,2305,1857,264196,6,1
167057,200,2304,1856,264467,6,1
167296,200,2299,1852,264738,6,1
167391,200,2297,1851,265009,6,1
167391,200,2297,1851,265280,6,1
167677,200,2291,1846,265551,6,1
167677,200,2291,1846,265822,6,1
167725,200,2290,1845,266093,6,1
167868,200,2287,1843,266364,6,1
168154,200,2281,1838,266635,6,1
168154,200,2281,1838,266906,6,1
168202,200,2280,1837,267177,6,1
168489,200,2274,1832,267448,6,1
168489,200,2274,1832,267719,6,1
168537,200,2273,1831,267990,6,1
168728,200,2269,1828,268261,6,1
169254,200,2258,1819,268532,6,1
168728,200,2269,1828,268803,6,1
168967,200,2264,1824,269074,6,1
169015,200,2263,1823,269345,6,1
169254,200,2258,1819,269616,6,1
169302,200,2257,1818,269887,6,1
169589,200,2251,1813,270158,6,1
169637,200,2250,1813,270429,6,1
169829,200,2246,1809,270700,6,1
169877,200,2245,1809,270971,6,1
169973,200,2243,1807,271242,6,1
170069,200,2241,1805,271513,6,1
170309,200,2236,1801,271784,6,1
170501,200,2232,1798,272055,6,1
170261,200,2237,1802,272326,6,1
170549,200,2231,1797,272597,6,1
170549,200,2231,1797,272868,6,1
170837,200,2225,1793,273139,6,1
170933,200,2223,1791,273410,6,1
171174,200,2218,1787,273681,6,1
171318,200,2215,1784,273952,6,1
171366,200,2214,1784,274223,6,1
171559,200,2210,1780,274494,6,1
171703,200,2207,1778,274765,6,1
171896,200,2203,1775,275036,6,1
171944,200,2202,1774,275307,6,1
172137,200,2198,1771,275578,6,1
171993,200,2201,1773,275849,6,1
172379,200,2193,1767,276120,6,1
172475,200,2191,1765,276391,6,1
172765,200,2185,1760,276662,6,1
172862,200,2183,1759,276933,6,1
173007,200,2180,1756,277204,6,1
173249,200,2175,1752,277475,6,1
173201,200,2176,1753,277746,6,1
173976,200,2160,1740,278017,6,1
173540,200,2169,1747,278288,6,1
173685,200,2166,1745,278559,6,1
173540,200,2169,1747,278830,6,1
174025,200,2159,1739,279101,6,1
174122,200,2157,1738,279372,6,1
174025,200,2159,1739,279643,6,1
174365,200,2152,1734,279914,6,1
174559,200,2148,1730,280185,6,1
174462,200,2150,1732,280456,6,1
174802,200,2143,1726,280727,6,1
174656,200,2146,1729,280998,6,1
175094,200,2137,1722,281269,6,1
175241,200,2134,1719,281540,6,1
175338,200,2132,1718,281811,6,1
175436,200,2130,1716,282082,6,1
175875,200,2121,1709,282353,6,1
175631,200,2126,1713,282624,6,1
175777,200,2123,1710,282895,6,1
175973,200,2119,1707,283166,6,1
175973,200,2119,1707,283437,6,1
176315,200,2112,1701,283708,6,1
176462,200,2109,1699,283979,6,1
176511,200,2108,1698,284250,6,1
176609,200,2106,1697,284521,6,1
176707,200,2104,1695,284792,6,1
176903,200,2100,1692,285063,6,1
177149,200,2095,1688,285334,6,1
177198,200,2094,1687,285605,6,1
177394,200,2090,1684,285876,6,1
177542,200,2087,1681,286147,6,1
177689,200,2084,1679,286418,6,1
177935,200,2079,1675,286689,6,1
177985,200,2078,1674,286960,6,1
178231,200,2073,1670,287231,6,1
178280,200,2072,1669,287502,6,1
178379,200,2070,1668,287773,6,1
178527,200,2067,1665,288044,6,1
178626,200,2065,1664,288315,6,1
178873,200,2060,1660,288586,6,1
179022,200,2057,1657,288857,6,1
179121,200,2055,1656,289128,6,1
179368,200,2050,1652,289399,6,1
179368,200,2050,1652,289670,6,1
179616,200,2045,1647,289941,6,1
179715,200,2043,1646,290212,6,1
179964,200,2038,1642,290483,6,1
180163,200,2034,1639,290754,6,1
180163,200,2034,1639,291025,6,1
180212,200,2033,1638,291296,6,1
180511,200,2027,1633,291567,6,1
180561,200,2026,1632,291838,6,1
180860,200,2020,1627,292109,6,1
180960,200,2018,1626,292380,6,1
181210,200,2013,1622,292651,6,1
181210,200,2013,1622,292922,6,1
181410,200,2009,1618,293193,6,1
181710,200,2003,1614,293464,6,1
181810,200,2001,1612,293735,6,1
181910,200,1999,1610,294006,6,1
182111,200,1995,1607,294277,6,1
181460,200,2008,1618,294548,6,1
182312,200,1991,1604,294819,6,1
182664,200,1984,1598,295090,6,1
182765,200,1982,1597,295361,6,1
182815,200,1981,1596,295632,6,1
182916,200,1979,1594,295903,6,1
183168,200,1974,1590,296174,6,1
183218,200,1973,1589,296445,6,1
183673,200,1964,1582,296716,6,1
183623,200,1965,1583,296987,6,1
183774,200,1962,1581,297258,6,1
184129,200,1955,1575,297529,6,1
184028,200,1957,1577,297800,6,1
184180,200,1954,1574,298071,6,1
184383,200,1950,1571,298342,6,1
184586,200,1946,1568,298613,6,1
184891,200,1940,1563,298884,6,1
184739,200,1943,1565,299155,6,1
184993,200,1938,1561,299426,6,1
185044,200,1937,1560,299697,6,1
185350,200,1931,1556,299968,6,1
185554,200,1927,1552,300239,6,1
185810,200,1922,1548,300510,6,1
185964,200,1919,1546,300781,6,1
186169,200,1915,1543,301052,6,1
186220,200,1914,1542,301323,6,1
186425,200,1910,1539,301594,6,1
186323,200,1912,1540,301865,6,1
186579,200,1907,1536,302136,6,1
186734,200,1904,1534,302407,6,1
186888,200,1901,1531,302678,6,1
187094,200,1897,1528,302949,6,1
187146,200,1896,1527,303220,6,1
187404,200,1891,1523,303491,6,1
187455,200,1890,1523,303762,6,1
187662,200,1886,1519,304033,6,1
187714,200,1885,1519,304304,6,1
188024,200,1879,1514,304575,6,1
188128,200,1877,1512,304846,6,1
188439,200,1871,1507,305117,6,1
188543,200,1869,1506,305388,6,1
188647,200,1867,1504,305659,6,1
188699,200,1866,1503,305930,6,1
188960,200,1861,1499,306201,6,1
189168,200,1857,1496,306472,6,1
189325,200,1854,1494,306743,6,1
189325,200,1854,1494,307014,6,1
189586,200,1849,1490,307285,6,1
189848,200,1844,1486,307556,6,1
189953,200,1842,1484,307827,6,1
190636,200,1829,1473,308098,6,1
190268,200,1836,1479,308369,6,1
190163,200,1838,1481,308640,6,1
190531,200,1831,1475,308911,6,1
190426,200,1833,1477,309182,6,1
190847,200,1825,1470,309453,6,1
190952,200,1823,1469,309724,6,1
191216,200,1818,1465,309995,6,1
191216,200,1818,1465,310266,6,1
191216,200,1818,1465,310537,6,1
191428,200,1814,1461,310808,6,1
191693,200,1809,1457,311079,6,1
191905,200,1805,1454,311350,6,1
192064,200,1802,1452,311621,6,1
192224,200,1799,1449,311892,6,1
192330,200,1797,1448,312163,6,1
192543,200,1793,1444,312434,6,1
192597,200,1792,1444,312705,6,1
192864,200,1787,1440,312976,6,1
192917,200,1786,1439,313247,6,1
193131,200,1782,1436,313518,6,1
193292,200,1779,1433,313789,6,1
193506,200,1775,1430,314060,6,1
193828,200,1769,1425,314331,6,1
193613,200,1773,1428,314602,6,1
193775,200,1770,1426,314873,6,1
194151,200,1763,1420,315144,6,1
194259,200,1761,1419,315415,6,1
194421,200,1758,1416,315686,6,1
194637,200,1754,1413,315957,6,1
194529,200,1756,1415,316228,6,1
194962,200,1748,1408,316499,6,1
195125,200,1745,1406,316770,6,1
195287,200,1742,1403,317041,6,1
195342,200,1741,1403,317312,6,1
195668,200,1735,1398,317583,6,1
195614,200,1736,1398,317854,6,1
196159,200,1726,1390,318125,6,1
196050,200,1728,1392,318396,6,1
196378,200,1722,1387,318667,6,1
196487,200,1720,1386,318938,6,1
196542,200,1719,1385,319209,6,1
196871,200,1713,1380,319480,6,1
197091,200,1709,1377,319751,6,1
197201,200,1707,1375,320022,6,1
197257,200,1706,1374,320293,6,1
197532,200,1701,1370,320564,6,1
197698,200,1698,1368,320835,6,1
197975,200,1693,1364,321106,6,1
197975,200,1693,1364,321377,6,1
198363,200,1686,1358,321648,6,1
198307,200,1687,1359,321919,6,1
198641,200,1681,1354,322190,6,1
198641,200,1681,1354,322461,6,1
198696,200,1680,1353,322732,6,1
198864,200,1677,1351,323003,6,1
199198,200,1671,1346,323274,6,0
199254,200,1670,1345,323545,6,0
199422,200,1667,1343,323816,6,0
199702,200,1662,1339,324087,6,0
199759,200,1661,1338,324358,6,0
199871,200,1659,1336,324629,6,0
200096,200,1655,1333,324900,7,0
200096,200,1655,1333,325171,7,0
200434,200,1649,1328,325442,7,0
200603,200,1646,1326,325713,7,0
200603,200,1646,1326,325984,7,0
200886,200,1641,1322,326255,7,0
201056,200,1638,1320,326526,7,0
201113,200,1637,1319,326797,7,0
201169,200,1636,1318,327068,7,0
201340,200,1633,1315,327339,7,0
201624,200,1628,1311,327610,7,0
201681,200,1627,1311,327881,7,0
201795,200,1625,1309,328152,7,0
201966,200,1622,1307,328423,7,0
202138,200,1619,1304,328694,7,0
202367,200,1615,1301,328965,7,0
202195,200,1618,1303,329236,7,0
202481,200,1613,1299,329507,7,0
202711,200,1609,1296,329778,7,0
202481,200,1613,1299,330049,7,0
203171,200,1601,1290,330320,7,0
202998,200,1604,1292,330591,7,0
203113,200,1602,1290,330862,7,0
203344,200,1598,1287,331133,7,0
203575,200,1594,1284,331404,7,0
203575,200,1594,1284,331675,7,0
203517,200,1595,1285,331946,7,0
203807,200,1590,1281,332217,7,0
203981,200,1587,1278,332488,7,0
204213,200,1583,1275,332759,7,0
204446,200,1579,1272,333030,7,0
204213,200,1583,1275,333301,7,0
204271,200,1582,1274,333572,7,0
204738,200,1574,1268,333843,7,0
204388,200,1580,1273,334114,7,0
204738,200,1574,1268,334385,7,0
206918,200,1537,1238,334656,7,0
204679,200,1575,1269,334927,7,0
204679,200,1575,1269,335198,7,0
204854,200,1572,1266,335469,7,0
204854,200,1572,1266,335740,7,0
204913,200,1571,1266,336011,7,0
205147,200,1567,1262,336282,7,0
205147,200,1567,1262,336553,7,0
205264,200,1565,1261,336824,7,0
205382,200,1563,1259,337095,7,0
205499,200,1561,1257,337366,7,0
205617,200,1559,1256,337637,7,0
205558,200,1560,1257,337908,7,0
205558,200,1560,1257,338179,7,0
205617,200,1559,1256,338450,7,0
205734,200,1557,1254,338721,7,0
205617,200,1559,1256,338992,7,0
205852,200,1555,1253,339263,7,0
205970,200,1553,1251,339534,7,0
205852,200,1555,1253,339805,7,0
205793,200,1556,1253,340076,7,0
205911,200,1554,1252,340347,7,0
205911,200,1554,1252,340618,7,0
205911,200,1554,1252,340889,7,0
205970,200,1553,1251,341160,7,0
205970,200,1553,1251,341431,7,0
205970,200,1553,1251,341702,7,0
206088,200,1551,1249,341973,7,0
206147,200,1550,1249,342244,7,0
206029,200,1552,1250,342515,7,0
206088,200,1551,1249,342786,7,0
206029,200,1552,1250,343057,7,0
206088,200,1551,1249,343328,7,0
206266,200,1548,1247,343599,7,0
206206,200,1549,1248,343870,7,0
206443,200,1545,1245,344141,7,0
206029,200,1552,1250,344412,7,0
206147,200,1550,1249,344683,7,0
206088,240,1551,1249,344954,8,1
206088,240,1551,1249,345225,8,1
206029,240,1552,1250,345496,8,1
206088,240,1551,1249,345767,8,1
205970,240,1553,1251,346038,8,1
205970,240,1553,1251,346309,8,1
206502,240,1544,1244,346580,8,1
205970,240,1553,1251,346851,8,1
205970,240,1553,1251,347122,8,1
205911,240,1554,1252,347393,8,1
205911,240,1554,1252,347664,8,1
205970,240,1553,1251,347935,8,1
205734,240,1557,1254,348206,8,1
205911,240,1554,1252,348477,8,1
205793,240,1556,1253,348748,8,1
205793,240,1556,1253,349019,8,1
205676,240,1558,1255,349290,8,1
205734,240,1557,1254,349561,8,1
205676,240,1558,1255,349832,8,1
205734,240,1557,1254,350103,8,1
205676,240,1558,1255,350374,8,1
205852,240,1555,1253,350645,8,1
205617,240,1559,1256,350916,8,1
205499,240,1561,1257,351187,8,1
205558,240,1560,1257,351458,8,1
205558,240,1560,1257,351729,8,1
205440,240,1562,1258,352000,8,1
205499,240,1561,1257,352271,8,1
205440,240,1562,1258,352542,8,1
205499,240,1561,1257,352813,8,1
205676,240,1558,1255,353084,8,1
205382,240,1563,1259,353355,8,1
205440,240,1562,1258,353626,8,1
205323,240,1564,1260,353897,8,1
205499,240,1561,1257,354168,8,1
205147,240,1567,1262,354439,8,1
205440,240,1562,1258,354710,8,1
205382,240,1563,1259,354981,8,1
205676,240,1558,1255,355252,8,1
205558,240,1560,1257,355523,8,1
205382,240,1563,1259,355794,8,1
205382,240,1563,1259,356065,8,1
205499,240,1561,1257,356336,8,1
205617,240,1559,1256,356607,8,1
205382,240,1563,1259,356878,8,1
205323,240,1564,1260,357149,8,1
205440,240,1562,1258,357420,8,1
205440,240,1562,1258,357691,8,1
205206,240,1566,1261,357962,8,1
205440,240,1562,1258,358233,8,1
205206,240,1566,1261,358504,8,1
205440,240,1562,1258,358775,8,1
205558,240,1560,1257,359046,8,1
205676,240,1558,1255,359317,8,1
205323,240,1564,1260,359588,8,1
205206,240,1566,1261,359859,8,1
205499,240,1561,1257,360130,8,1
205382,240,1563,1259,360401,8,1
205734,240,1557,1254,360672,8,1
205617,240,1559,1256,360943,8,1
205558,240,1560,1257,361214,8,1
205499,240,1561,1257,361485,8,1
205617,240,1559,1256,361756,8,1
205558,240,1560,1257,362027,8,1
205617,240,1559,1256,362298,8,1
205617,240,1559,1256,362569,8,1
205852,240,1555,1253,362840,8,1
205911,240,1554,1252,363111,8,1
205676,240,1558,1255,363382,8,1
205734,240,1557,1254,363653,8,1
206029,240,1552,1250,363924,8,1
205793,240,1556,1253,364195,8,1
206029,240,1552,1250,364466,8,1
205852,240,1555,1253,364737,8,1
206088,240,1551,1249,365008,8,1
206088,240,1551,1249,365279,8,1
206147,240,1550,1249,365550,8,1
206147,240,1550,1249,365821,8,1
206325,240,1547,1246,366092,8,1
206029,240,1552,1250,366363,8,1
206206,240,1549,1248,366634,8,1
206384,240,1546,1245,366905,8,1
206206,240,1549,1248,367176,8,1
206443,240,1545,1245,367447,8,1
206443,240,1545,1245,367718,8,1
206562,240,1543,1243,367989,8,1
206562,240,1543,1243,368260,8,1
206621,240,1542,1242,368531,8,1
206740,240,1540,1241,368802,8,1
206562,240,1543,1243,369073,8,1
206680,240,1541,1241,369344,8,1
206918,240,1537,1238,369615,8,1
206680,240,1541,1241,369886,8,1
206859,240,1538,1239,370157,8,1
207037,240,1535,1236,370428,8,1
207156,240,1533,1235,370699,8,1
207097,240,1534,1236,370970,8,1
207097,240,1534,1236,371241,8,1
207395,240,1529,1232,371512,8,1
207216,240,1532,1234,371783,8,1
207455,240,1528,1231,372054,8,1
207514,240,1527,1230,372325,8,1
206680,240,1541,1241,372596,8,1
207574,240,1526,1229,372867,8,1
207754,240,1523,1227,373138,8,1
207754,240,1523,1227,373409,8,1
207874,240,1521,1225,373680,8,1
207874,240,1521,1225,373951,8,1
207395,240,1529,1232,374222,8,1
208174,240,1516,1221,374493,8,1
208114,240,1517,1222,374764,8,1
208234,240,1515,1220,375035,8,1
208294,240,1514,1220,375306,8,1
208354,240,1513,1219,375577,8,1
208294,240,1514,1220,375848,8,1
208475,240,1511,1217,376119,8,1
208656,240,1508,1215,376390,8,1
208716,240,1507,1214,376661,8,1
208656,240,1508,1215,376932,8,1
208656,240,1508,1215,377203,8,1
208837,240,1505,1212,377474,8,1
208897,240,1504,1212,377745,8,1
209019,240,1502,1210,378016,8,1
209079,240,1501,1209,378287,8,1
209079,240,1501,1209,378558,8,1
209322,240,1497,1206,378829,8,1
209140,240,1500,1208,379100,8,1
209200,240,1499,1207,379371,8,1
209443,240,1495,1204,379642,8,1
208897,240,1504,1212,379913,8,1
209504,240,1494,1203,380184,8,1
209443,240,1495,1204,380455,8,1
209748,240,1490,1200,380726,8,1
209870,240,1488,1199,380997,8,1
209931,240,1487,1198,381268,8,1
209870,240,1488,1199,381539,8,1
209870,240,1488,1199,381810,8,1
210175,240,1483,1195,382081,8,1
205499,240,1561,1257,382352,8,1
209809,240,1489,1199,382623,8,1
210298,240,1481,1193,382894,8,1
210420,240,1479,1191,383165,8,1
210359,240,1480,1192,383436,8,1
210666,240,1475,1188,383707,8,1
210727,240,1474,1187,383978,8,1
210789,240,1473,1187,384249,8,1
210727,240,1474,1187,384520,8,1
210850,240,1472,1186,384791,8,1
210973,240,1470,1184,385062,8,1
211158,240,1467,1182,385333,8,1
211406,240,1463,1178,385604,8,1
211406,240,1463,1178,385875,8,1
211344,240,1464,1179,386146,8,1
211529,240,1461,1177,386417,8,1
211653,240,1459,1175,386688,8,1
211591,240,1460,1176,386959,8,1
211840,240,1456,1173,387230,8,1
211964,240,1454,1171,387501,8,1
211964,240,1454,1171,387772,8,1
212151,240,1451,1169,388043,8,1
212026,240,1453,1170,388314,8,1
212462,240,1446,1165,388585,8,1
212213,240,1450,1168,388856,8,1
212462,240,1446,1165,389127,8,1
212525,240,1445,1164,389398,8,1
212713,240,1442,1162,389669,8,1
212713,240,1442,1162,389940,8,1
212775,240,1441,1161,390211,8,1
212775,240,1441,1161,390482,8,1
213026,240,1437,1158,390753,8,1
213215,240,1434,1155,391024,8,1
213215,240,1434,1155,391295,8,1
213340,240,1432,1153,391566,8,1
213467,240,1430,1152,391837,8,1
213530,240,1429,1151,392108,8,1
213593,240,1428,1150,392379,8,1
213909,240,1423,1146,392650,8,1
213719,240,1426,1149,392921,8,1
214162,240,1419,1143,393192,8,1
213972,240,1422,1145,393463,8,1
214289,240,1417,1141,393734,8,1
214416,240,1415,1140,394005,8,1
213719,240,1426,1149,394276,8,1
214162,240,1419,1143,394547,8,1
214289,240,1417,1141,394818,8,1
214799,240,1409,1135,395089,8,1
214607,240,1412,1137,395360,8,1
214735,240,1410,1136,395631,8,1
214799,240,1409,1135,395902,8,1
215311,240,1401,1129,396173,8,1
215118,240,1404,1131,396444,8,1
215246,240,1402,1129,396715,8,1
215567,240,1397,1125,396986,8,1
216018,240,1390,1120,397257,8,1
215567,240,1397,1125,397528,8,1
214289,240,1417,1141,397799,8,1
215954,240,1391,1120,398070,8,1
215825,240,1393,1122,398341,8,1
216018,240,1390,1120,398612,8,1
216148,240,1388,1118,398883,8,1
216148,240,1388,1118,399154,8,1
216342,240,1385,1116,399425,8,1
216471,240,1383,1114,399696,8,1
216471,240,1383,1114,399967,8,1
216731,240,1379,1111,400238,8,1
216731,240,1379,1111,400509,8,1
216861,240,1377,1109,400780,8,1
216992,240,1375,1108,401051,8,1
217057,240,1374,1107,401322,8,1
217187,240,1372,1105,401593,8,1
217318,240,1370,1104,401864,8,1
217580,240,1366,1100,402135,8,1
217711,240,1364,1099,402406,8,1
217711,240,1364,1099,402677,8,1
218171,240,1357,1093,402948,8,1
217908,240,1361,1096,403219,8,1
218105,240,1358,1094,403490,8,1
218171,240,1357,1093,403761,8,1
218303,240,1355,1091,404032,8,1
218568,240,1351,1088,404303,8,1
218501,240,1352,1089,404574,8,1
218568,240,1351,1088,404845,8,1
218833,240,1347,1085,405116,8,1
218899,240,1346,1084,405387,8,1
219032,240,1344,1083,405658,8,1
219298,240,1340,1079,405929,8,1
219298,240,1340,1079,406200,8,1
219565,240,1336,1076,406471,8,1
219632,240,1335,1075,406742,8,1
219699,240,1334,1075,407013,8,1
219967,240,1330,1071,407284,8,1
220101,240,1328,1070,407555,8,1
220236,240,1326,1068,407826,8,1
220438,240,1323,1066,408097,8,1
220505,240,1322,1065,408368,8,1
220505,240,1322,1065,408639,8,1
220708,240,1319,1062,408910,8,1
220910,240,1316,1060,409181,8,1
221046,240,1314,1058,409452,8,1
221046,240,1314,1058,409723,8,1
220978,240,1315,1059,409994,8,1
221250,240,1311,1056,410265,8,1
221590,240,1306,1052,410536,8,1
221726,240,1304,1050,410807,8,1
221658,240,1305,1051,411078,8,1
221795,240,1303,1050,411349,8,1
221726,240,1304,1050,411620,8,1
221726,240,1304,1050,411891,8,1
222274,240,1296,1044,412162,8,1
222274,240,1296,1044,412433,8,1
222343,240,1295,1043,412704,8,1
222412,240,1294,1042,412975,8,1
222618,240,1291,1040,413246,8,1
222687,240,1290,1039,413517,8,1
222894,240,1287,1037,413788,8,1
222894,240,1287,1037,414059,8,1
223171,240,1283,1033,414330,8,1
223171,240,1283,1033,414601,8,1
223309,240,1281,1032,414872,8,1
223309,240,1281,1032,415143,8,1
