Temperature,ADC_Value,Voltage,Time,FSM_State_Index,Heater_Currently_On
93645,3643,2935,709462,10,0
93645,3643,2935,709723,10,0
93562,3644,2936,709984,10,0
93479,3645,2937,710245,10,0
93229,3648,2939,710506,10,0
93312,3647,2938,710767,10,0
93312,3647,2938,711028,10,0
93145,3649,2940,711289,10,0
92894,3652,2943,711550,10,0
92894,3652,2943,711811,10,0
92810,3653,2943,712072,10,0
92726,3654,2944,712333,10,0
92472,3657,2947,712594,10,0
92387,3658,2947,712855,10,0
92387,3658,2947,713116,10,0
92472,3657,2947,713377,10,0
91790,3665,2953,713638,10,0
92217,3660,2949,713899,10,0
92047,3662,2951,714160,10,0
92132,3661,2950,714421,10,0
92047,3662,2951,714682,10,0
91962,3663,2951,714943,10,0
92132,3661,2950,715204,10,0
91705,3666,2954,715465,10,0
91533,3668,2955,715726,10,0
91705,3666,2954,715987,10,0
91533,3668,2955,716248,10,0
91360,3670,2957,716509,10,0
91273,3671,2958,716770,10,0
91187,3672,2959,717031,10,0
91100,3673,2959,717292,10,0
90926,3675,2961,717553,10,0
91187,3672,2959,717814,10,0
90752,3677,2963,718075,10,0
90664,3678,2963,718336,10,0
90664,3678,2963,718597,10,0
90664,3678,2963,718858,10,0
90576,3679,2964,719119,10,0
90224,3683,2967,719380,10,0
90401,3681,2966,719641,10,0
90224,3683,2967,719902,10,0
89870,3687,2971,720163,10,0
90224,3683,2967,720424,10,0
89870,3687,2971,720685,10,0
90048,3685,2969,720946,10,0
89959,3686,2970,721207,10,0
90048,3685,2969,721468,10,0
89692,3689,2972,721729,10,0
89603,3690,2973,721990,10,0
89513,3691,2974,722251,10,0
89244,3694,2976,722512,10,0
89244,3694,2976,722773,10,0
88611,3701,2982,723034,10,0
89064,3696,2978,723295,10,0
88974,3697,2979,723556,10,0
88883,3698,2980,723817,10,0
88883,3698,2980,724078,10,0
88245,3705,2985,724339,10,0
88702,3700,2981,724600,10,0
88611,3701,2982,724861,10,0
88611,3701,2982,725122,10,0
88428,3703,2984,725383,10,0
88519,3702,2983,725644,10,0
88337,3704,2984,725905,10,0
88153,3706,2986,726166,10,0
87784,3710,2989,726427,10,0
87877,3709,2988,726688,10,0
87692,3711,2990,726949,10,0
87969,3708,2988,727210,10,0
87692,3711,2990,727471,10,0
87692,3711,2990,727732,10,0
87784,3710,2989,727993,10,0
87413,3714,2992,728254,10,0
87320,3715,2993,728515,10,0
87320,3715,2993,728776,10,0
87413,3714,2992,729037,10,0
87320,3715,2993,729298,10,0
87226,3716,2994,729559,10,0
86945,3719,2996,729820,10,0
86851,3720,2997,730081,10,0
86851,3720,2997,730342,10,0
86756,3721,2998,730603,10,0
86851,3720,2997,730864,10,0
86851,3720,2997,731125,10,0
86472,3724,3001,731386,10,0
86472,3724,3001,731647,10,0
86472,3724,3001,731908,10,0
86186,3727,3003,732169,10,0
85995,3729,3005,732430,10,0
86567,3723,3000,732691,10,0
86091,3728,3004,732952,10,0
86091,3728,3004,733213,10,0
85899,3730,3005,733474,10,0
85995,3729,3005,733735,10,0
85416,3735,3009,733996,10,0
85610,3733,3008,734257,10,0
85610,3733,3008,734518,10,0
84732,3742,3015,734779,10,0
85416,3735,3009,735040,10,0
84831,3741,3014,735301,10,0
85222,3737,3011,735562,10,0
85124,3738,3012,735823,10,0
85027,3739,3013,736084,10,0
84436,3745,3017,736345,10,0
85027,3739,3013,736606,10,0
84831,3741,3014,736867,10,0
84831,3741,3014,737128,10,0
84634,3743,3016,737389,10,0
84634,3743,3016,737650,10,0
84634,3743,3016,737911,10,0
84436,3745,3017,738172,10,0
84436,3745,3017,738433,10,0
84337,3746,3018,738694,10,0
84337,3746,3018,738955,10,0
84039,3749,3021,739216,10,0
83839,3751,3022,739477,10,0
84238,3747,3019,739738,10,0
84138,3748,3020,739999,10,0
83738,3752,3023,740260,10,0
84039,3749,3021,740521,10,0
83939,3750,3021,740782,10,0
83436,3755,3026,741043,10,0
83638,3753,3024,741304,10,0
83537,3754,3025,741565,10,0
83638,3753,3024,741826,10,0
83436,3755,3026,742087,10,0
83436,3755,3026,742348,10,0
83436,3755,3026,742609,10,0
83335,3756,3026,742870,10,0
83030,3759,3029,743131,10,0
82928,3760,3030,743392,10,0
82826,3761,3030,743653,10,0
83132,3758,3028,743914,10,0
83335,3756,3026,744175,10,0
83030,3759,3029,744436,10,0
82826,3761,3030,744697,10,0
82826,3761,3030,744958,10,0
83537,3754,3025,745219,10,0
82928,3760,3030,745480,10,0
82724,3762,3031,745741,10,0
82518,3764,3033,746002,10,0
82621,3763,3032,746263,10,0
82518,3764,3033,746524,10,0
82415,3765,3034,746785,10,0
82621,3763,3032,747046,10,0
82312,3766,3034,747307,10,0
82208,3767,3035,747568,10,0
82104,3768,3036,747829,10,0
81896,3770,3038,748090,10,0
82000,3769,3037,748351,10,0
82000,3769,3037,748612,10,0
82000,3769,3037,748873,10,0
81791,3771,3038,749134,10,0
81687,3772,3039,749395,10,0
81791,3771,3038,749656,10,0
81582,3773,3040,749917,10,0
81371,3775,3042,750178,10,0
81582,3773,3040,750439,10,0
81582,3773,3040,750700,10,0
81371,3775,3042,750961,10,0
81476,3774,3041,751222,10,0
81371,3775,3042,751483,10,0
81582,3773,3040,751744,10,0
81053,3778,3044,752005,10,0
81371,3775,3042,752266,10,0
81159,3777,3043,752527,10,0
80733,3781,3046,752788,10,0
81053,3778,3044,753049,10,0
81053,3778,3044,753310,10,0
80733,3781,3046,753571,10,0
80733,3781,3046,753832,10,0
80626,3782,3047,754093,10,0
80733,3781,3046,754354,10,0
80626,3782,3047,754615,10,0
80626,3782,3047,754876,10,0
80626,3782,3047,755137,10,0
80411,3784,3049,755398,10,0
80087,3787,3051,755659,10,0
80411,3784,3049,755920,10,0
80411,3784,3049,756181,10,0
80733,3781,3046,756442,10,0
79978,3788,3052,756703,10,0
80195,3786,3050,756964,10,0
79869,3789,3053,757225,10,0
80087,3787,3051,757486,10,0
79869,3789,3053,757747,10,0
80087,3787,3051,758008,10,0
80195,3786,3050,758269,10,0
79760,3790,3054,758530,10,0
79869,3789,3053,758791,10,0
79650,3791,3055,759052,10,0
79650,3791,3055,759313,10,0
79650,3791,3055,759574,10,0
79431,3793,3056,759835,10,0
79431,3793,3056,760096,10,0
79320,3794,3057,760357,10,0
79431,3793,3056,760618,10,0
79320,3794,3057,760879,10,0
79099,3796,3059,761140,10,0
78877,3798,3060,761401,10,0
79210,3795,3058,761662,10,0
79210,3795,3058,761923,10,0
78877,3798,3060,762184,10,0
78988,3797,3059,762445,10,0
78877,3798,3060,762706,10,0
78765,3799,3061,762967,10,0
78765,3799,3061,763228,10,0
78653,3800,3062,763489,10,0
78653,3800,3062,763750,10,0
78203,3804,3065,764011,10,0
78653,3800,3062,764272,10,0
78316,3803,3064,764533,10,0
78429,3802,3063,764794,10,0
78429,3802,3063,765055,10,0
78203,3804,3065,765316,10,0
79099,3796,3059,765577,10,0
78090,3805,3066,765838,10,0
78203,3804,3065,766099,10,0
78090,3805,3066,766360,10,0
77976,3806,3067,766621,10,0
77633,3809,3069,766882,10,0
77748,3808,3068,767143,10,0
78203,3804,3065,767404,10,0
77862,3807,3067,767665,10,0
78090,3805,3066,767926,10,0
77633,3809,3069,768187,10,0
77633,3809,3069,768448,10,0
77519,3810,3070,768709,10,0
77173,3813,3072,768970,10,0
77404,3811,3071,769231,10,0
77288,3812,3071,769492,10,0
77404,3811,3071,769753,10,0
76940,3815,3074,770014,10,0
76940,3815,3074,770275,10,0
77057,3814,3073,770536,10,0
77404,3811,3071,770797,10,0
77288,3812,3071,771058,10,0
76940,3815,3074,771319,10,0
76940,3815,3074,771580,10,0
77057,3814,3073,771841,10,0
76824,3816,3075,772102,10,0
77173,3813,3072,772363,10,0
76940,3815,3074,772624,10,0
76590,3818,3076,772885,10,0
76590,3818,3076,773146,10,0
76940,3815,3074,773407,10,0
76590,3818,3076,773668,10,0
76707,3817,3075,773929,10,0
76940,3815,3074,774190,10,0
76707,3817,3075,774451,10,0
76707,3817,3075,774712,10,0
76472,3819,3077,774973,10,0
76590,3818,3076,775234,10,0
76707,3817,3075,775495,10,0
76707,3817,3075,775756,10,0
76707,3817,3075,776017,10,0
75761,3825,3082,776278,10,0
76354,3820,3078,776539,10,0
76472,3819,3077,776800,10,0
75999,3823,3080,777061,10,0
76118,3822,3080,777322,10,0
75761,3825,3082,777583,10,0
76118,3822,3080,777844,10,0
75880,3824,3081,778105,10,0
75761,3825,3082,778366,10,0
75880,3824,3081,778627,10,0
76118,3822,3080,778888,10,0
75999,3823,3080,779149,10,0
76118,3822,3080,779410,10,0
75761,3825,3082,779671,10,0
75761,3825,3082,779932,10,0
76118,3822,3080,780193,10,0
75880,3824,3081,780454,10,0
75999,3823,3080,780715,10,0
75761,3825,3082,780976,10,0
75400,3828,3084,781237,10,0
75641,3826,3083,781498,10,0
75400,3828,3084,781759,10,0
75641,3826,3083,782020,10,0
75400,3828,3084,782281,10,0
75037,3831,3087,782542,10,0
75279,3829,3085,782803,10,0
75279,3829,3085,783064,10,0
75279,3829,3085,783325,10,0
75400,3828,3084,783586,10,0
75037,3831,3087,783847,10,0
74670,3834,3089,784108,10,0
74548,3835,3090,784369,10,0
74793,3833,3088,784630,10,0
74793,3833,3088,784891,10,0
75037,3831,3087,785152,10,0
74793,3833,3088,785413,10,0
74915,3832,3088,785674,10,0
74670,3834,3089,785935,10,0
74793,3833,3088,786196,10,0
74670,3834,3089,786457,10,0
74670,3834,3089,786718,10,0
74670,3834,3089,786979,10,0
74793,3833,3088,787240,10,0
74670,3834,3089,787501,10,0
74915,3832,3088,787762,10,0
74793,3833,3088,788023,10,0
74548,3835,3090,788284,10,0
74548,3835,3090,788545,10,0
74424,3836,3091,788806,10,0
74177,3838,3092,789067,10,0
74177,3838,3092,789328,10,0
74177,3838,3092,789589,10,0
74177,3838,3092,789850,10,0
74177,3838,3092,790111,10,0
74301,3837,3092,790372,10,0
73928,3840,3094,790633,10,0
74424,3836,3091,790894,10,0
74424,3836,3091,791155,10,0
74177,3838,3092,791416,10,0
73928,3840,3094,791677,10,0
74177,3838,3092,791938,10,0
74053,3839,3093,792199,10,0
73678,3842,3096,792460,10,0
73678,3842,3096,792721,10,0
74053,3839,3093,792982,10,0
74053,3839,3093,793243,10,0
73552,3843,3096,793504,10,0
73678,3842,3096,793765,10,0
73678,3842,3096,794026,10,0
73552,3843,3096,794287,10,0
73045,3847,3100,794548,10,0
73552,3843,3096,794809,10,0
73928,3840,3094,795070,10,0
73426,3844,3097,795331,10,0
73426,3844,3097,795592,10,0
73172,3846,3099,795853,10,0
73299,3845,3098,796114,10,0
73045,3847,3100,796375,10,0
73172,3846,3099,796636,10,0
73299,3845,3098,796897,10,0
73299,3845,3098,797158,10,0
73045,3847,3100,797419,10,0
73045,3847,3100,797680,10,0
72661,3850,3102,797941,10,0
73045,3847,3100,798202,10,0
73045,3847,3100,798463,10,0
72789,3849,3101,798724,10,0
72918,3848,3100,798985,10,0
72789,3849,3101,799246,10,0
73045,3847,3100,799507,10,0
72532,3851,3103,799768,10,0
72661,3850,3102,800029,10,0
72532,3851,3103,800290,10,0
72789,3849,3101,800551,10,0
72403,3852,3104,800812,10,0
72789,3849,3101,801073,10,0
72532,3851,3103,801334,10,0
72661,3850,3102,801595,10,0
72403,3852,3104,801856,10,0
72403,3852,3104,802117,10,0
72273,3853,3104,802378,10,0
72273,3853,3104,802639,10,0
72143,3854,3105,802900,10,0
71751,3857,3108,803161,10,0
72143,3854,3105,803422,10,0
72143,3854,3105,803683,10,0
72273,3853,3104,803944,10,0
71751,3857,3108,804205,10,0
71882,3856,3107,804466,10,0
72273,3853,3104,804727,10,0
71882,3856,3107,804988,10,0
71882,3856,3107,805249,10,0
71487,3859,3109,805510,10,0
71619,3858,3109,805771,10,0
71751,3857,3108,806032,10,0
71882,3856,3107,806293,10,0
71751,3857,3108,806554,10,0
71619,3858,3109,806815,10,0
71751,3857,3108,807076,10,0
71882,3856,3107,807337,10,0
71354,3860,3110,807598,10,0
71221,3861,3111,807859,10,0
71221,3861,3111,808120,10,0
71354,3860,3110,808381,10,0
70414,3867,3116,808642,10,0
71221,3861,3111,808903,10,0
71221,3861,3111,809164,10,0
71221,3861,3111,809425,10,0
71221,3861,3111,809686,10,0
71619,3858,3109,809947,10,0
71088,3862,3112,810208,10,0
71221,3861,3111,810469,10,0
71221,3861,3111,810730,10,0
70820,3864,3113,810991,10,0
70954,3863,3113,811252,10,0
70820,3864,3113,811513,10,0
71487,3859,3109,811774,10,0
70685,3865,3114,812035,10,0
70954,3863,3113,812296,10,0
71221,3861,3111,812557,10,0
70685,3865,3114,812818,10,0
71354,3860,3110,813079,10,0
71088,3862,3112,813340,10,0
70550,3866,3115,813601,10,0
70685,3865,3114,813862,10,0
70414,3867,3116,814123,10,0
69452,3874,3121,814384,10,0
70820,3864,3113,814645,10,0
70820,3864,3113,814906,10,0
70550,3866,3115,815167,10,0
70142,3869,3117,815428,10,0
70685,3865,3114,815689,10,0
70820,3864,3113,815950,10,0
70685,3865,3114,816211,10,0
70820,3864,3113,816472,10,0
70550,3866,3115,816733,10,0
70142,3869,3117,816994,10,0
70005,3870,3118,817255,10,0
69867,3871,3119,817516,10,0
69452,3874,3121,817777,10,0
69313,3875,3122,818038,10,0
69313,3875,3122,818299,10,0
69033,3877,3124,818560,10,0
69313,3875,3122,818821,10,0
68751,3879,3125,819082,10,0
68467,3881,3127,819343,10,0
68609,3880,3126,819604,10,0
68037,3884,3129,819865,10,0
67892,3885,3130,820126,10,0
68037,3884,3129,820387,10,0
67892,3885,3130,820648,10,0
68324,3882,3128,820909,10,0
66866,3892,3136,821170,10,0
67162,3890,3134,821431,10,0
66568,3894,3138,821692,10,0
67015,3891,3135,821953,10,0
66718,3893,3137,822214,10,0
66418,3895,3138,822475,10,0
66418,3895,3138,822736,10,0
65813,3899,3142,822997,10,0
65660,3900,3142,823258,10,0
65507,3901,3143,823519,10,0
65353,3902,3144,823780,10,0
65813,3899,3142,824041,10,0
65353,3902,3144,824302,10,0
64887,3905,3146,824563,10,0
64573,3907,3148,824824,10,0
65353,3902,3144,825085,10,0
64415,3908,3149,825346,10,0
64573,3907,3148,825607,10,0
64097,3910,3150,825868,10,0
64097,3910,3150,826129,10,0
64256,3909,3150,826390,10,0
63777,3912,3152,826651,10,0
63777,3912,3152,826912,10,0
63616,3913,3153,827173,10,0
63291,3915,3154,827434,10,0
62300,3921,3159,827695,10,0
63291,3915,3154,827956,10,0
62467,3920,3158,828217,10,0
62799,3918,3157,828478,10,0
62300,3921,3159,828739,10,0
62633,3919,3158,829000,10,0
62300,3921,3159,829261,10,0
62300,3921,3159,829522,10,0
62133,3922,3160,829783,10,0
62633,3919,3158,830044,10,0
61795,3924,3162,830305,10,0
61964,3923,3161,830566,10,0
61795,3924,3162,830827,10,0
61795,3924,3162,831088,10,0
61282,3927,3164,831349,10,0
60937,3929,3166,831610,10,0
61795,3924,3162,831871,10,0
61454,3926,3163,832132,10,0
61110,3928,3165,832393,10,0
60937,3929,3166,832654,10,0
60937,3929,3166,832915,10,0
60763,3930,3167,833176,10,0
60937,3929,3166,833437,10,0
60763,3930,3167,833698,10,0
60412,3932,3168,833959,10,0
61110,3928,3165,834220,10,0
60588,3931,3167,834481,10,0
60588,3931,3167,834742,10,0
60235,3933,3169,835003,10,0
60588,3931,3167,835264,10,0
60058,3934,3170,835525,10,0
59880,3935,3171,835786,10,0
60235,3933,3169,836047,10,0
59521,3937,3172,836308,10,0
60058,3934,3170,836569,10,0
59880,3935,3171,836830,10,0
59158,3939,3174,837091,10,0
59701,3936,3171,837352,10,0
59521,3937,3172,837613,10,0
59701,3936,3171,837874,10,0
59521,3937,3172,838135,10,0
59340,3938,3173,838396,10,0
59340,3938,3173,838657,10,0
58791,3941,3175,838918,10,0
58047,3945,3179,839179,10,0
58791,3941,3175,839440,10,0
58606,3942,3176,839701,10,0
58606,3942,3176,839962,10,0
58606,3942,3176,840223,10,0
58234,3944,3178,840484,10,0
59158,3939,3174,840745,10,0
58421,3943,3177,841006,10,0
58421,3943,3177,841267,10,0
57668,3947,3180,841528,10,0
58047,3945,3179,841789,10,0
58047,3945,3179,842050,10,0
57858,3946,3179,842311,10,0
57858,3946,3179,842572,10,0
58047,3945,3179,842833,10,0
58421,3943,3177,843094,10,0
58047,3945,3179,843355,10,0
58047,3945,3179,843616,10,0
57668,3947,3180,843877,10,0
57858,3946,3179,844138,10,0
57478,3948,3181,844399,10,0
57668,3947,3180,844660,10,0
57286,3949,3182,844921,10,0
57858,3946,3179,845182,10,0
57094,3950,3183,845443,10,0
57858,3946,3179,845704,10,0
56900,3951,3183,845965,10,0
57478,3948,3181,846226,10,0
57094,3950,3183,846487,10,0
56900,3951,3183,846748,10,0
56900,3951,3183,847009,10,0
56509,3953,3185,847270,10,0
56900,3951,3183,847531,10,0
54278,3964,3194,847792,10,0
57094,3950,3183,848053,10,0
56312,3954,3186,848314,10,0
56114,3955,3187,848575,10,0
56114,3955,3187,848836,10,0
56900,3951,3183,849097,10,0
55915,3956,3187,849358,10,0
56509,3953,3185,849619,10,0
56114,3955,3187,849880,10,0
56114,3955,3187,850141,10,0
55513,3958,3189,850402,10,0
56114,3955,3187,850663,10,0
56509,3953,3185,850924,10,0
55513,3958,3189,851185,10,0
55513,3958,3189,851446,10,0
55714,3957,3188,851707,10,0
55310,3959,3190,851968,10,0
55310,3959,3190,852229,10,0
56114,3955,3187,852490,10,0
55310,3959,3190,852751,10,0
55310,3959,3190,853012,10,0
55106,3960,3191,853273,10,0
55513,3958,3189,853534,10,0
56114,3955,3187,853795,10,0
55714,3957,3188,854056,10,0
55106,3960,3191,854317,10,0
54901,3961,3192,854578,10,0
55106,3960,3191,854839,10,0
54901,3961,3192,855100,10,0
55106,3960,3191,855361,10,0
55106,3960,3191,855622,10,0
55310,3959,3190,855883,10,0
52780,3971,3200,856144,10,0
54901,3961,3192,856405,10,0
55106,3960,3191,856666,10,0
55106,3960,3191,856927,10,0
54695,3962,3192,857188,10,0
54487,3963,3193,857449,10,0
54901,3961,3192,857710,10,0
54278,3964,3194,857971,10,0
53857,3966,3196,858232,10,0
53857,3966,3196,858493,10,0
54278,3964,3194,858754,10,0
53430,3968,3197,859015,10,0
54487,3963,3193,859276,10,0
54278,3964,3194,859537,10,0
53644,3967,3196,859798,10,0
53215,3969,3198,860059,10,0
53857,3966,3196,860320,10,0
53857,3966,3196,860581,10,0
54068,3965,3195,860842,10,0
54068,3965,3195,861103,10,0
54068,3965,3195,861364,10,0
52560,3972,3200,861625,10,0
53215,3969,3198,861886,10,0
53215,3969,3198,862147,10,0
53215,3969,3198,862408,10,0
53215,3969,3198,862669,10,0
52998,3970,3199,862930,10,0
53215,3969,3198,863191,10,0
52560,3972,3200,863452,10,0
53215,3969,3198,863713,10,0
52998,3970,3199,863974,10,0
53215,3969,3198,864235,10,0
52998,3970,3199,864496,10,0
52998,3970,3199,864757,10,0
52339,3973,3201,865018,10,0
52998,3970,3199,865279,10,0
53215,3969,3198,865540,10,0
52998,3970,3199,865801,10,0
52780,3971,3200,866062,10,0
52117,3974,3202,866323,10,0
51212,3978,3205,866584,10,0
51893,3975,3203,866845,10,0
51893,3975,3203,867106,10,0
52117,3974,3202,867367,10,0
51212,3978,3205,867628,10,0
52117,3974,3202,867889,10,0
52560,3972,3200,868150,10,0
52117,3974,3202,868411,10,0
51667,3976,3204,868672,10,0
52117,3974,3202,868933,10,0
52339,3973,3201,869194,10,0
52117,3974,3202,869455,10,0
51667,3976,3204,869716,10,0
51893,3975,3203,869977,10,0
52780,3971,3200,870238,10,0
52117,3974,3202,870499,10,0
51893,3975,3203,870760,10,0
52339,3973,3201,871021,10,0
52117,3974,3202,871282,10,0
52117,3974,3202,871543,10,0
52117,3974,3202,871804,10,0
51893,3975,3203,872065,10,0
51667,3976,3204,872326,10,0
51212,3978,3205,872587,10,0
51667,3976,3204,872848,10,0
50981,3979,3206,873109,10,0
50750,3980,3207,873370,10,0
52117,3974,3202,873631,10,0
51440,3977,3204,873892,10,0
51667,3976,3204,874153,10,0
50750,3980,3207,874414,10,0
51667,3976,3204,874675,10,0
51212,3978,3205,874936,10,0
51212,3978,3205,875197,10,0
51667,3976,3204,875458,10,0
51667,3976,3204,875719,10,0
51667,3976,3204,875980,10,0
51667,3976,3204,876241,10,0
50750,3980,3207,876502,10,0
50750,3980,3207,876763,10,0
50281,3982,3208,877024,10,0
50981,3979,3206,877285,10,0
51212,3978,3205,877546,10,0
50750,3980,3207,877807,10,0
50281,3982,3208,878068,10,0
51893,3975,3203,878329,10,0
50516,3981,3208,878590,10,0
50516,3981,3208,878851,10,0
50281,3982,3208,879112,10,0
50044,3983,3209,879373,10,0
50750,3980,3207,879634,10,0
50981,3979,3206,879895,10,0
48587,3989,3214,880156,10,0
50281,3982,3208,880417,10,0
50750,3980,3207,880678,10,0
50516,3981,3208,880939,10,0
50044,3983,3209,881200,10,0
50281,3982,3208,881461,10,0
49806,3984,3210,881722,10,0
50281,3982,3208,881983,10,0
50750,3980,3207,882244,10,0
50516,3981,3208,882505,10,0
49566,3985,3211,882766,10,0
50516,3981,3208,883027,10,0
50281,3982,3208,883288,10,0
50044,3983,3209,883549,10,0
50044,3983,3209,883810,10,0
50281,3982,3208,884071,10,0
50044,3983,3209,884332,10,0
52117,3974,3202,884593,10,0
49806,3984,3210,884854,10,0
49566,3985,3211,885115,10,0
50281,3982,3208,885376,10,0
48587,3989,3214,885637,10,0
50044,3983,3209,885898,10,0
49324,3986,3212,886159,10,0
50281,3982,3208,886420,10,0
49806,3984,3210,886681,10,0
49566,3985,3211,886942,10,0
49566,3985,3211,887203,10,0
49806,3984,3210,887464,10,0
49566,3985,3211,887725,10,0
49080,3987,3212,887986,10,0
49806,3984,3210,888247,10,0
49566,3985,3211,888508,10,0
50044,3983,3209,888769,10,0
50281,3982,3208,889030,10,0
49566,3985,3211,889291,10,0
48338,3990,3215,889552,10,0
49566,3985,3211,889813,10,0
49566,3985,3211,890074,10,0
48835,3988,3213,890335,10,0
49324,3986,3212,890596,10,0
49566,3985,3211,890857,10,0
49566,3985,3211,891118,10,0
47578,3993,3217,891379,10,0
48338,3990,3215,891640,10,0
49324,3986,3212,891901,10,0
48835,3988,3213,892162,10,0
48587,3989,3214,892423,10,0
49324,3986,3212,892684,10,0
49080,3987,3212,892945,10,0
48835,3988,3213,893206,10,0
49566,3985,3211,893467,10,0
48835,3988,3213,893728,10,0
48587,3989,3214,893989,10,0
49566,3985,3211,894250,10,0
49080,3987,3212,894511,10,0
46536,3997,3221,894772,10,0
49080,3987,3212,895033,10,0
48338,3990,3215,895294,10,0
49080,3987,3212,895555,10,0
49566,3985,3211,895816,10,0
49080,3987,3212,896077,10,0
49324,3986,3212,896338,10,0
48338,3990,3215,896599,10,0
48086,3991,3216,896860,10,0
48338,3990,3215,897121,10,0
48587,3989,3214,897382,10,0
48587,3989,3214,897643,10,0
49080,3987,3212,897904,10,0
49080,3987,3212,898165,10,0
48338,3990,3215,898426,10,0
49080,3987,3212,898687,10,0
49080,3987,3212,898948,10,0
48587,3989,3214,899209,10,0
49080,3987,3212,899470,10,0
48338,3990,3215,899731,10,0
49324,3986,3212,899992,10,0
48338,3990,3215,900253,10,0
49080,3987,3212,900514,10,0
48587,3989,3214,900775,10,0
48587,3989,3214,901036,10,0
47833,3992,3216,901297,10,0
49080,3987,3212,901558,10,0
48587,3989,3214,901819,10,0
48338,3990,3215,902080,10,0
46800,3996,3220,902341,10,0
48338,3990,3215,902602,10,0
49080,3987,3212,902863,10,0
47321,3994,3218,903124,10,0
48086,3991,3216,903385,10,0
48835,3988,3213,903646,10,0
48338,3990,3215,903907,10,0
47833,3992,3216,904168,10,0
48338,3990,3215,904429,10,0
48587,3989,3214,904690,10,0
48086,3991,3216,904951,10,0
48086,3991,3216,905212,10,0
47833,3992,3216,905473,10,0
47321,3994,3218,905734,10,0
48338,3990,3215,905995,10,0
49324,3986,3212,906256,10,0
48086,3991,3216,906517,10,0
48338,3990,3215,906778,10,0
48086,3991,3216,907039,10,0
48587,3989,3214,907300,10,0
47578,3993,3217,907561,10,0
48587,3989,3214,907822,10,0
47578,3993,3217,908083,10,0
48086,3991,3216,908344,10,0
47833,3992,3216,908605,10,0
48086,3991,3216,908866,10,0
48086,3991,3216,909127,10,0
48086,3991,3216,909388,10,0
48086,3991,3216,909649,10,0
47578,3993,3217,909910,10,0
47833,3992,3216,910171,10,0
44627,4004,3226,910432,10,0
47578,3993,3217,910693,10,0
47833,3992,3216,910954,10,0
48338,3990,3215,911215,10,0
48086,3991,3216,911476,10,0
47578,3993,3217,911737,10,0
48086,3991,3216,911998,10,0
44344,4005,3227,912259,10,0
47833,3992,3216,912520,10,0
47061,3995,3219,912781,10,0
47061,3995,3219,913042,10,0
46536,3997,3221,913303,10,0
47321,3994,3218,913564,10,0
47578,3993,3217,913825,10,0
47578,3993,3217,914086,10,0
47578,3993,3217,914347,10,0
47061,3995,3219,914608,10,0
46536,3997,3221,914869,10,0
47061,3995,3219,915130,10,0
47578,3993,3217,915391,10,0
47061,3995,3219,915652,10,0
49080,3987,3212,915913,10,0
47833,3992,3216,916174,10,0
47833,3992,3216,916435,10,0
48086,3991,3216,916696,10,0
47061,3995,3219,916957,10,0
47833,3992,3216,917218,10,0
48587,3989,3214,917479,10,0
47321,3994,3218,917740,10,0
46270,3998,3221,918001,10,0
47061,3995,3219,918262,10,0
47578,3993,3217,918523,10,0
46800,3996,3220,918784,10,0
47833,3992,3216,919045,10,0
46536,3997,3221,919306,10,0
47321,3994,3218,919567,10,0
47833,3992,3216,919828,10,0
47578,3993,3217,920089,10,0
46536,3997,3221,920350,10,0
48587,3989,3214,920611,10,0
47061,3995,3219,920872,10,0
46800,3996,3220,921133,10,0
